property_id,state,city,price,area_sqft,bedrooms,bathrooms,lot_size_acres,year_built,rental_income,mainroad_access,airconditioning,garage_parking,school_rating,walkability_score,preferred_area,tax_rate,maintenance_cost
11117,California,Sacramento,513246,3915,4,2,1.47,2007,1283.115,Yes,No,2,1,37,Yes,2.5,1353
11118,Texas,Houston,508758,2788,1,1,1.86,1982,1526.2740000000001,Yes,No,0,3,66,Yes,0.5,1152
11119,California,Los Angeles,1147493,1231,2,4,0.31,1972,1721.2395000000001,Yes,Yes,2,2,58,Yes,2.5,4720
11120,Texas,Austin,624460,1404,4,1,0.96,2008,1561.15,No,Yes,2,5,95,No,2.5,2259
11121,Florida,Jacksonville,435084,2827,3,4,1.28,2007,1305.252,Yes,Yes,3,5,5,No,1.5,5233
11122,Florida,Orlando,504228,1519,4,1,1.3,1974,756.342,Yes,No,1,5,9,No,1.5,4844
11123,New York,Rochester,252932,3284,2,4,0.68,1985,632.33,No,Yes,3,3,41,No,0.5,2210
11124,Texas,Houston,309778,3401,5,1,0.14,2000,929.3340000000001,Yes,No,0,4,51,No,2.5,2843
11125,Florida,Jacksonville,535177,2347,4,2,1.79,1991,802.7655,No,Yes,0,10,24,Yes,1.5,3718
11126,New York,Albany,441376,3634,3,4,0.27,1972,1103.44,Yes,Yes,2,5,59,Yes,1.5,2690
11127,New York,Albany,427441,1640,3,1,0.44,1974,1282.323,Yes,Yes,2,3,4,No,0.5,5879
11128,California,Los Angeles,1207623,3687,4,4,1.93,1972,1811.4345,No,Yes,0,6,38,Yes,2.5,2681
11129,New York,Buffalo,202521,984,2,1,1.05,1984,506.3025,No,Yes,1,8,6,No,1.5,2738
11130,Florida,Miami,584622,1492,4,2,1.76,2003,1753.866,Yes,Yes,0,6,22,No,2.5,4689
11131,California,San Francisco,1507922,3634,3,4,1.8,1984,2261.8830000000003,No,No,2,7,65,Yes,1.5,5907
11132,Texas,Dallas,517257,3416,4,1,1.98,1996,1293.1425,No,No,3,3,57,No,1.5,5677
11133,Texas,Dallas,531855,2603,3,2,0.18,1982,1595.565,Yes,Yes,1,2,94,No,0.5,5864
11134,Florida,Orlando,342666,1391,5,1,0.2,2003,513.999,No,Yes,3,2,59,Yes,1.5,3332
11135,Florida,Tampa,497870,645,4,3,0.46,1987,1244.675,No,Yes,3,1,72,Yes,0.5,4584
11136,California,San Diego,1329451,3151,1,1,1.35,1979,3988.353,Yes,Yes,3,7,24,Yes,1.5,3605
11137,California,Sacramento,738447,3814,4,3,0.6,2001,1107.6705,No,No,0,1,91,Yes,0.5,4538
11138,Florida,Jacksonville,513247,3956,3,2,1.04,1973,1283.1175,No,No,3,1,34,Yes,1.5,3096
11139,Florida,Miami,570845,1429,2,1,1.59,1971,1712.535,Yes,No,3,1,88,Yes,0.5,3457
11140,Texas,Houston,636314,3172,3,4,0.45,1999,954.471,No,No,2,1,27,No,2.5,1864
11141,Texas,Houston,681577,1578,5,4,0.64,2021,1703.9425,No,No,3,10,4,No,1.5,3675
11142,Texas,San Antonio,443020,3204,2,4,1.48,2000,1329.06,No,No,3,6,53,No,1.5,3558
11143,Florida,Miami,1121868,2694,1,4,0.11,2015,1682.8020000000001,Yes,Yes,2,3,87,Yes,1.5,2893
11144,New York,New York City,990828,1127,1,1,1.54,1972,2477.07,Yes,No,1,2,26,Yes,2.5,5608
11145,Florida,Jacksonville,289404,2754,5,1,1.38,2013,868.212,Yes,No,1,3,96,Yes,0.5,4646
11146,Florida,Orlando,564733,3674,5,3,0.35,1974,847.0995,No,No,2,8,36,No,1.5,4964
11147,Texas,San Antonio,456639,1215,5,1,0.56,2003,1141.5975,Yes,No,0,10,5,Yes,1.5,1335
11148,Florida,Orlando,309695,1565,5,2,0.13,1983,929.085,Yes,No,0,4,56,Yes,2.5,3146
11149,California,Sacramento,612135,3766,4,4,1.2,2006,918.2025,No,Yes,1,7,49,Yes,2.5,3330
11150,Florida,Miami,1292154,1756,3,1,0.85,1976,3230.385,Yes,No,1,2,38,Yes,2.5,5555
11151,Florida,Tampa,592778,3507,4,2,0.9,1984,1778.334,No,No,3,10,24,Yes,2.5,3741
11152,Florida,Tampa,744057,800,2,3,0.3,1988,1116.0855,Yes,No,3,2,30,No,0.5,4059
11153,Florida,Orlando,449803,2901,1,2,0.77,1988,1124.5075,Yes,No,0,7,75,Yes,2.5,4413
11154,New York,Buffalo,325101,2830,1,3,1.85,1986,975.303,Yes,Yes,0,2,55,Yes,0.5,2796
11155,Florida,Orlando,300645,1773,2,4,0.22,2017,450.96750000000003,No,Yes,3,3,94,No,1.5,3531
11156,California,San Diego,1156404,2172,1,3,1.95,2009,2891.01,No,No,2,1,68,No,2.5,1463
11157,California,San Francisco,1565271,3628,5,3,1.71,1982,4695.813,Yes,Yes,3,4,34,No,0.5,4664
11158,Florida,Jacksonville,279402,3137,5,2,0.49,1990,419.103,Yes,No,2,9,43,Yes,0.5,1107
11159,Texas,San Antonio,561302,1104,5,4,1.44,2012,1403.255,Yes,Yes,0,10,63,No,0.5,1622
11160,New York,Rochester,286469,3060,2,2,0.27,1970,859.407,No,No,3,6,46,Yes,2.5,1769
11161,Florida,Jacksonville,572720,2545,3,4,0.4,1987,859.08,No,Yes,2,8,1,No,1.5,4410
11162,Florida,Orlando,576052,2461,2,2,1.03,1993,1440.13,Yes,No,2,7,85,Yes,0.5,1322
11163,Florida,Tampa,410269,2131,3,1,0.86,1999,1230.807,No,Yes,0,8,46,No,2.5,4895
11164,Texas,Austin,1066519,1003,1,2,1.65,1976,1599.7785000000001,No,Yes,3,1,78,Yes,2.5,1452
11165,Texas,San Antonio,557365,835,1,3,1.88,1996,1393.4125000000001,No,No,3,1,71,No,1.5,5804
11166,Texas,Austin,1062686,2219,1,2,1.89,2021,3188.058,Yes,No,0,8,100,No,0.5,4188
11167,New York,Rochester,312372,3506,3,3,0.38,1996,468.558,Yes,No,2,6,43,Yes,2.5,5655
11168,California,San Francisco,1674698,3613,1,2,1.4,1972,4186.745,No,No,2,10,71,Yes,1.5,2625
11169,New York,Albany,438459,1232,2,2,1.18,2021,1315.377,Yes,No,1,6,58,No,1.5,1991
11170,Texas,Houston,781924,2169,3,3,0.8,2022,1172.886,Yes,No,2,8,34,No,1.5,4500
11171,California,San Diego,757247,2855,5,4,1.99,1985,1893.1175,Yes,No,0,4,55,Yes,0.5,2084
11172,California,San Francisco,2079371,739,3,2,0.97,1973,6238.113,Yes,No,2,1,49,No,1.5,4401
11173,Texas,Dallas,901378,1187,2,1,1.36,2014,1352.067,No,No,3,7,100,No,2.5,3232
11174,Texas,Austin,1005150,3234,2,1,1.06,1970,2512.875,No,Yes,1,2,47,No,0.5,3478
11175,New York,New York City,1317157,2443,2,3,0.3,2002,3951.471,No,Yes,1,7,87,No,0.5,5445
11176,Texas,San Antonio,418501,3978,1,3,0.37,2013,627.7515,No,Yes,0,8,57,No,1.5,2599
11177,California,San Francisco,1325249,3564,5,3,1.53,2014,3313.1225,No,Yes,3,6,68,No,0.5,2422
11178,Florida,Orlando,565945,1566,5,1,1.62,1995,1697.835,No,Yes,1,10,88,No,2.5,4749
11179,Texas,Houston,438485,1169,4,3,0.79,2008,657.7275,Yes,Yes,0,2,58,Yes,1.5,2809
11180,Texas,Dallas,646923,3769,2,3,0.23,1972,1617.3075000000001,Yes,Yes,0,7,17,Yes,1.5,2313
11181,New York,Albany,410375,2772,1,4,1.92,1973,1231.125,Yes,Yes,3,9,87,No,2.5,4417
11182,New York,Buffalo,217665,2583,3,1,1.04,2002,326.4975,No,No,2,10,19,Yes,0.5,1476
11183,Texas,Austin,969608,2781,1,4,0.35,2019,2424.02,No,No,3,1,40,Yes,2.5,3581
11184,California,Sacramento,758780,3643,2,4,0.48,1974,2276.34,Yes,Yes,1,6,28,Yes,0.5,5132
11185,California,Los Angeles,1856763,1849,1,3,0.19,1998,2785.1445,Yes,No,1,7,36,Yes,0.5,2137
11186,Florida,Tampa,470451,2568,2,4,1.45,2021,1176.1275,No,Yes,2,4,47,Yes,1.5,4896
11187,Texas,San Antonio,292186,2172,3,2,1.44,1980,876.558,Yes,Yes,0,7,98,No,1.5,4786
11188,New York,Rochester,323111,3297,3,2,1.24,1972,484.6665,Yes,No,2,3,23,Yes,2.5,3519
11189,California,Los Angeles,1559642,2343,5,2,1.14,1987,3899.105,No,No,1,10,20,No,0.5,5828
11190,Florida,Miami,1005956,3353,4,4,0.82,1999,3017.868,No,Yes,1,9,100,No,2.5,4811
11191,Texas,San Antonio,278093,3215,1,2,1.91,1986,417.1395,Yes,No,1,1,2,No,0.5,2551
11192,California,San Francisco,1074625,938,4,1,1.62,2015,2686.5625,Yes,No,2,4,15,No,2.5,4129
11193,Texas,Houston,526062,1438,1,2,1.82,1999,1578.186,Yes,No,2,8,12,Yes,1.5,4342
11194,Texas,Houston,846762,2969,5,2,0.69,1999,1270.143,No,No,3,3,93,No,0.5,3887
11195,California,Sacramento,670298,3758,5,4,1.96,2002,1675.7450000000001,No,Yes,0,6,47,Yes,0.5,4321
11196,California,Sacramento,899703,694,3,1,0.41,1986,2699.109,Yes,Yes,2,3,36,No,1.5,3175
11197,California,Sacramento,553136,795,3,4,0.21,2008,829.7040000000001,Yes,No,1,2,28,Yes,1.5,1670
11198,Texas,Houston,524494,791,3,1,0.71,1985,1311.2350000000001,No,No,3,8,10,Yes,1.5,5657
11199,Texas,Dallas,560470,3303,1,1,0.48,2002,1681.41,No,Yes,0,4,56,Yes,1.5,5707
11200,Florida,Miami,863810,1121,4,4,1.08,2016,1295.715,No,No,3,9,9,No,0.5,1156
11201,New York,Albany,474941,1352,4,2,0.77,1971,1187.3525,No,Yes,0,7,16,No,0.5,5450
11202,Texas,Austin,509646,2284,3,3,0.43,1971,1528.938,Yes,No,2,7,74,Yes,1.5,3763
11203,New York,Buffalo,259671,1587,5,3,1.7,1993,389.5065,No,Yes,2,10,100,No,1.5,2869
11204,California,Sacramento,852923,3653,4,2,1.07,1974,2132.3075,Yes,No,0,7,16,Yes,1.5,3294
11205,Texas,Austin,616700,2275,5,3,0.31,2005,1850.1000000000001,Yes,No,0,4,29,Yes,1.5,5596
11206,Florida,Miami,525391,612,3,3,0.24,1972,788.0865,No,Yes,1,1,69,No,0.5,4058
11207,Florida,Tampa,650016,2901,1,1,0.83,2009,1625.04,Yes,Yes,0,3,88,No,1.5,3627
11208,New York,New York City,1805039,2623,2,4,1.83,2001,5415.117,Yes,Yes,0,10,23,Yes,0.5,5197
11209,California,Sacramento,475048,2728,4,4,1.07,1983,712.572,Yes,No,2,10,53,Yes,1.5,1033
11210,New York,New York City,960412,972,3,2,0.36,2007,2401.03,No,No,0,4,98,Yes,0.5,4858
11211,California,San Francisco,1605893,993,3,2,0.57,2012,4817.679,No,Yes,1,9,68,Yes,2.5,5159
11212,Florida,Miami,876754,2513,4,4,0.19,1974,1315.131,No,No,2,2,28,No,2.5,2865
11213,New York,Rochester,364559,2355,2,3,1.68,2006,911.3975,Yes,No,2,8,69,No,2.5,4129
11214,Florida,Orlando,435574,2532,1,2,1.9,2015,1306.722,No,Yes,2,8,63,No,2.5,2862
11215,Florida,Tampa,611655,1017,4,1,0.25,1995,917.4825000000001,No,Yes,2,1,100,Yes,0.5,2354
11216,California,San Diego,689543,1682,1,4,0.43,1986,1723.8575,Yes,No,2,1,73,No,0.5,2347
11217,New York,Rochester,270971,2775,3,3,0.43,1988,812.913,No,Yes,1,4,48,No,0.5,4771
11218,New York,New York City,1854613,1416,4,1,1.63,1980,2781.9195,Yes,Yes,2,7,17,No,2.5,2310
11219,Florida,Miami,1205667,1373,1,4,1.69,1976,3014.1675,No,Yes,2,1,3,Yes,2.5,2301
11220,Florida,Miami,776610,2403,5,4,0.9,1982,2329.83,Yes,No,1,5,66,Yes,0.5,2963
11221,California,Los Angeles,1596059,3539,5,3,1.94,2020,2394.0885,No,No,3,8,81,Yes,2.5,5827
11222,Texas,Austin,914809,2929,5,2,0.59,1994,2287.0225,No,Yes,0,5,54,No,2.5,4324
11223,Texas,Houston,875985,2854,1,1,1.1,2019,2627.955,No,No,1,6,75,No,2.5,4617
11224,Florida,Orlando,778836,3943,5,1,1.99,2017,1168.2540000000001,Yes,No,1,1,74,No,0.5,4820
11225,Texas,Dallas,947437,1932,3,1,1.67,1981,2368.5925,Yes,Yes,1,4,91,Yes,2.5,4649
11226,Texas,Austin,1041025,3050,1,4,1.03,2000,3123.0750000000003,No,No,3,8,90,No,2.5,2122
11227,Texas,San Antonio,317854,3846,3,3,0.31,1997,476.781,Yes,No,3,6,93,No,2.5,2631
11228,Texas,Houston,849602,2865,2,3,1.82,1984,2124.005,No,Yes,1,3,21,No,0.5,3257
11229,Florida,Jacksonville,547431,2973,1,4,1.13,2002,1642.2930000000001,No,Yes,1,2,75,Yes,2.5,2851
11230,Texas,Austin,1192731,1355,5,1,0.69,1980,1789.0965,No,No,2,3,54,Yes,1.5,4143
11231,Texas,Houston,455702,1876,5,1,0.96,2008,1139.255,No,Yes,3,9,68,Yes,1.5,3637
11232,California,Sacramento,582308,1812,2,3,0.69,2001,1746.924,Yes,No,2,9,30,Yes,0.5,5429
11233,Florida,Miami,592214,2396,4,2,1.15,1985,888.321,No,No,3,4,38,Yes,1.5,1724
11234,New York,Buffalo,225099,2066,2,4,0.62,1978,562.7475000000001,No,No,3,4,4,No,1.5,2241
11235,New York,Albany,397170,3659,5,2,0.95,2021,1191.51,Yes,No,3,2,3,No,1.5,2872
11236,California,San Francisco,1999886,2777,5,1,0.91,2010,2999.829,Yes,Yes,2,7,41,Yes,1.5,2977
11237,California,Sacramento,658744,2650,4,4,1.27,1981,1646.8600000000001,Yes,No,0,1,89,Yes,0.5,1649
11238,Florida,Tampa,564493,2589,2,4,0.13,1988,1693.479,No,Yes,1,5,68,No,2.5,3597
11239,New York,Rochester,327604,1154,3,2,1.24,1983,491.406,No,No,3,2,17,Yes,0.5,5004
11240,Texas,Dallas,744779,3804,2,4,1.23,1981,1861.9475,No,Yes,0,9,3,Yes,0.5,1894
11241,California,San Diego,769170,2313,3,3,0.85,1993,2307.51,Yes,No,2,7,17,No,2.5,4817
11242,New York,Rochester,408945,2117,5,2,0.57,1978,613.4175,No,Yes,2,10,47,No,0.5,5519
11243,Florida,Orlando,454630,865,5,3,1.69,1990,1136.575,Yes,No,3,4,4,Yes,2.5,5570
11244,Texas,Dallas,591195,1522,2,1,0.76,1981,1773.585,Yes,No,1,3,70,Yes,0.5,3621
11245,Florida,Orlando,330518,2671,5,2,0.69,2014,495.777,Yes,Yes,2,6,29,No,0.5,5655
11246,California,San Diego,652763,1133,4,4,0.98,2006,1631.9075,No,Yes,1,8,36,Yes,2.5,1050
11247,New York,New York City,1907748,2480,1,2,0.63,1974,5723.244,Yes,Yes,3,6,78,Yes,1.5,2032
11248,New York,Rochester,384822,2650,3,3,1.68,1978,577.2330000000001,Yes,Yes,1,10,61,Yes,2.5,2532
11249,New York,New York City,1467241,2293,5,3,1.17,2020,3668.1025,Yes,Yes,1,3,49,Yes,1.5,3290
11250,New York,Buffalo,350678,1479,3,1,1.53,1989,1052.034,No,Yes,2,3,32,No,2.5,4688
11251,Texas,Dallas,678963,3074,2,4,1.52,1975,1018.4445000000001,Yes,Yes,1,5,47,No,0.5,5969
11252,Texas,San Antonio,342013,2651,4,4,1.6,2009,855.0325,Yes,Yes,0,10,5,No,2.5,5426
11253,Florida,Orlando,459827,1407,3,1,1.75,2019,1379.481,No,Yes,1,3,65,Yes,1.5,5102
11254,Texas,Dallas,425811,3431,5,3,1.85,1982,638.7165,Yes,No,1,1,22,Yes,2.5,1530
11255,California,San Francisco,1451338,3150,1,4,0.83,1985,3628.3450000000003,No,No,3,4,84,Yes,0.5,2457
11256,California,Sacramento,699841,831,4,4,0.94,1989,2099.523,No,Yes,1,3,60,No,1.5,1851
11257,New York,Rochester,311196,3520,2,3,0.2,1974,466.794,No,No,2,6,89,No,1.5,4827
11258,California,Sacramento,513100,1349,5,1,1.86,2012,1282.75,No,No,3,5,24,Yes,0.5,4165
11259,Florida,Tampa,761560,671,4,3,1.22,1986,2284.68,No,No,0,2,58,Yes,2.5,1704
11260,Texas,Houston,320656,2735,5,4,1.45,1979,480.98400000000004,Yes,No,0,2,45,No,1.5,5654
11261,Texas,Austin,657454,1127,2,2,0.93,1999,1643.635,Yes,Yes,1,10,61,No,1.5,3570
11262,Texas,San Antonio,412103,1485,2,1,1.0,1976,1236.309,No,Yes,1,2,53,No,0.5,4171
11263,California,San Francisco,1202421,3250,1,2,1.13,1980,1803.6315,No,Yes,1,8,67,No,2.5,2257
11264,Texas,San Antonio,310574,3097,4,3,1.61,1977,776.4350000000001,Yes,Yes,0,2,22,Yes,2.5,1469
11265,New York,Buffalo,398332,2643,1,1,1.26,2020,1194.996,No,No,0,1,11,No,1.5,2343
11266,New York,Buffalo,257529,3086,1,1,1.64,2006,386.2935,Yes,No,2,6,35,No,0.5,4440
11267,New York,Buffalo,332566,2058,1,1,0.51,2000,831.415,Yes,Yes,3,5,60,Yes,1.5,4455
11268,California,Los Angeles,1211579,3755,3,3,0.49,2017,3634.737,Yes,No,2,3,76,No,1.5,1541
11269,Texas,Dallas,506741,2773,2,1,0.49,1970,760.1115,Yes,Yes,3,4,64,No,1.5,4772
11270,California,Los Angeles,1420348,1162,1,1,0.11,1994,3550.87,No,No,0,10,61,Yes,1.5,2439
11271,Texas,Austin,507160,3689,3,4,0.44,1997,1521.48,Yes,No,0,8,83,No,0.5,5655
11272,Florida,Jacksonville,422415,2596,3,1,0.33,1992,633.6225000000001,Yes,No,1,2,9,Yes,0.5,5530
11273,Florida,Orlando,323593,3496,3,4,0.96,2020,808.9825000000001,Yes,No,0,5,92,Yes,0.5,2922
11274,California,San Diego,1255644,3512,1,1,0.34,1998,3766.9320000000002,Yes,Yes,1,5,80,No,1.5,3319
11275,New York,New York City,968923,2259,3,3,0.89,1991,1453.3845000000001,Yes,Yes,1,4,81,Yes,2.5,2839
11276,California,San Diego,1144666,2163,1,1,2.0,1979,2861.665,Yes,No,0,2,100,Yes,0.5,4349
11277,New York,Albany,439563,2588,4,1,1.06,2015,1318.689,Yes,No,2,5,32,No,2.5,2346
11278,Texas,Dallas,806896,3571,2,3,1.86,1986,1210.344,Yes,No,2,1,39,Yes,0.5,1704
11279,New York,New York City,1343593,944,5,1,1.43,1982,3358.9825,Yes,Yes,1,6,11,Yes,0.5,4740
11280,New York,Albany,466373,3115,1,2,1.8,1985,1399.1190000000001,Yes,Yes,3,4,13,No,1.5,5447
11281,Texas,Dallas,548261,3628,2,1,1.29,2020,822.3915000000001,Yes,Yes,3,6,63,Yes,0.5,2837
11282,Florida,Miami,1162955,2788,1,1,1.64,1981,2907.3875000000003,No,No,3,8,36,No,2.5,3258
11283,Texas,Houston,777364,1629,4,4,0.68,2017,2332.092,No,No,0,6,60,Yes,2.5,1353
11284,California,San Francisco,1064370,3316,2,4,0.81,2018,1596.555,No,Yes,2,6,9,No,2.5,4798
11285,California,San Diego,864065,3278,2,2,1.92,1984,2160.1625,No,Yes,1,7,44,No,0.5,5427
11286,California,Sacramento,503276,2272,3,3,0.61,2008,1509.828,Yes,No,1,1,6,Yes,0.5,5457
11287,California,San Francisco,2307317,2164,1,1,0.9,1988,3460.9755,No,Yes,0,10,83,Yes,2.5,5827
11288,California,San Diego,602387,2301,1,4,1.34,1990,1505.9675,No,Yes,3,10,24,Yes,1.5,5164
11289,Florida,Tampa,688410,3736,5,2,0.85,2001,2065.23,No,Yes,3,7,35,No,1.5,1489
11290,Florida,Jacksonville,592510,3727,3,3,0.14,1974,888.765,No,Yes,0,8,37,Yes,0.5,5864
11291,New York,Buffalo,204825,1397,3,4,1.61,2016,512.0625,Yes,No,0,6,46,No,2.5,1476
11292,California,San Francisco,2053858,1719,5,3,0.74,1984,6161.5740000000005,No,No,1,9,42,Yes,2.5,4535
11293,Texas,San Antonio,265451,2512,3,2,0.53,2001,398.17650000000003,No,Yes,2,2,30,Yes,2.5,3261
11294,California,San Francisco,2015912,3602,3,3,1.06,1970,5039.78,No,No,2,7,76,Yes,2.5,2057
11295,Florida,Miami,752622,2862,4,3,0.12,1984,2257.866,No,No,2,2,86,Yes,0.5,4494
11296,California,Sacramento,638006,1342,2,2,1.74,2004,957.009,No,Yes,3,8,82,No,1.5,4301
11297,Florida,Tampa,483770,657,5,3,0.6,1989,1209.425,No,Yes,1,7,23,No,0.5,1349
11298,New York,Albany,451068,1505,4,2,1.85,2000,1353.204,No,No,1,4,88,No,0.5,3109
11299,New York,New York City,1472252,3052,4,3,1.39,1989,2208.378,No,Yes,0,8,12,Yes,0.5,1437
11300,New York,Albany,348068,1807,4,4,1.14,2016,870.1700000000001,Yes,No,0,5,82,Yes,2.5,2815
11301,Florida,Tampa,772905,3953,3,4,1.63,1993,2318.715,No,Yes,1,1,83,Yes,0.5,2289
11302,California,San Diego,832198,3368,5,4,1.99,2009,1248.297,No,No,1,4,80,No,0.5,2561
11303,California,Sacramento,431604,3834,3,4,0.58,2021,1079.01,No,No,0,4,69,No,2.5,3032
11304,Texas,San Antonio,364751,3760,3,2,0.77,1979,1094.253,No,No,2,1,71,No,0.5,5864
11305,Florida,Miami,831601,1382,4,3,1.02,1983,1247.4015,Yes,No,3,10,24,No,2.5,2346
11306,Texas,Houston,656671,696,1,2,1.13,2004,1641.6775,No,Yes,2,3,95,No,0.5,4520
11307,New York,Rochester,398315,1186,5,1,1.15,1998,1194.945,No,No,2,6,7,No,2.5,5844
11308,California,San Francisco,1427531,1711,5,3,1.14,1978,2141.2965,No,No,3,9,69,No,2.5,5995
11309,Florida,Orlando,594179,3165,4,2,1.67,2021,1485.4475,No,No,0,6,93,Yes,1.5,1110
11310,Texas,Austin,1059132,3315,4,3,0.87,1979,3177.396,No,No,3,2,84,Yes,1.5,4805
11311,Texas,Austin,1005482,1686,2,3,0.12,2022,1508.223,Yes,No,2,2,50,No,0.5,1582
11312,Texas,Dallas,678964,1140,4,1,1.76,1971,1697.41,No,Yes,1,10,64,No,1.5,4367
11313,California,San Francisco,2267653,1415,3,4,1.36,1992,6802.959,Yes,No,1,1,5,Yes,0.5,5758
11314,California,San Francisco,1308820,2838,4,3,0.46,1987,1963.23,Yes,Yes,0,4,86,No,2.5,2017
11315,California,Sacramento,633033,1516,5,3,0.16,1970,1582.5825,Yes,No,3,1,39,Yes,2.5,5214
11316,Florida,Orlando,612058,3363,1,1,0.7,1980,1836.174,Yes,No,2,7,58,Yes,0.5,3098
11317,California,Sacramento,531807,3949,1,2,0.34,2006,797.7105,Yes,No,1,9,76,Yes,1.5,3350
11318,Florida,Tampa,684894,3186,3,4,1.8,2005,1712.2350000000001,Yes,Yes,0,8,52,Yes,1.5,5676
11319,Texas,San Antonio,273968,684,1,2,0.63,2002,821.904,No,Yes,2,7,80,Yes,1.5,2784
11320,Texas,Houston,606768,1958,4,2,1.44,2005,910.152,Yes,No,1,2,1,No,1.5,4362
11321,New York,Albany,402398,3088,1,2,1.35,1993,1005.995,Yes,No,2,2,69,Yes,1.5,5888
11322,California,San Francisco,1580034,3437,4,4,1.46,1994,4740.102,No,Yes,0,3,7,No,0.5,1045
11323,Texas,San Antonio,582408,3843,2,2,1.11,1992,873.612,Yes,No,1,8,34,Yes,0.5,1830
11324,California,Sacramento,524458,2475,5,2,1.49,1991,1311.145,No,Yes,0,2,1,Yes,2.5,4681
11325,Florida,Tampa,750457,2986,3,4,1.07,2002,2251.371,Yes,No,1,10,41,Yes,0.5,2236
11326,Texas,Dallas,607080,2291,2,4,0.82,2016,910.62,Yes,No,1,2,30,Yes,1.5,1267
11327,California,San Francisco,2025898,3900,1,1,1.73,1988,5064.745,Yes,No,1,4,10,Yes,0.5,3448
11328,Texas,Houston,841345,2441,3,2,0.97,2003,2524.035,Yes,No,2,6,45,No,0.5,1301
11329,Texas,Houston,611844,1802,4,1,1.18,1992,917.766,Yes,Yes,0,2,3,Yes,2.5,3532
11330,California,Sacramento,654888,1870,2,3,0.98,2015,1637.22,No,Yes,0,9,57,No,1.5,1271
11331,Texas,Houston,838720,1603,5,1,1.57,1995,2516.16,Yes,No,2,9,15,No,2.5,1695
11332,Texas,Dallas,985776,1273,5,1,1.13,1991,1478.664,Yes,No,0,1,73,Yes,2.5,3688
11333,Texas,Austin,1123487,2298,2,1,0.99,1972,2808.7175,No,No,2,1,42,No,2.5,2451
11334,Texas,Austin,1043241,1329,2,1,0.59,1973,3129.723,Yes,Yes,1,10,68,Yes,1.5,2792
11335,Florida,Tampa,606039,916,2,2,1.83,2002,909.0585,Yes,Yes,2,9,3,No,1.5,4802
11336,Texas,Austin,713905,3957,1,3,1.74,1980,1784.7625,Yes,No,3,1,67,Yes,0.5,3184
11337,New York,Albany,415864,675,5,3,0.92,1989,1247.592,Yes,No,2,7,87,Yes,2.5,2887
11338,Texas,Austin,998793,1573,5,4,1.35,2019,1498.1895,No,Yes,2,5,69,Yes,1.5,5631
11339,California,Los Angeles,1527592,3646,1,3,1.07,2001,3818.98,Yes,No,3,10,3,No,0.5,3090
11340,New York,Buffalo,229347,803,3,1,0.43,2022,688.041,No,No,1,6,28,No,2.5,5346
11341,Florida,Orlando,321249,3071,5,4,0.81,2017,481.87350000000004,No,Yes,1,4,29,Yes,2.5,4371
11342,New York,Rochester,434530,2358,3,1,1.72,1984,1086.325,No,No,2,2,97,Yes,1.5,4947
11343,New York,Rochester,363346,792,3,2,1.62,1994,1090.038,Yes,No,1,3,85,No,0.5,1655
11344,New York,New York City,1669874,3964,3,2,0.29,1986,2504.811,Yes,Yes,3,10,94,Yes,2.5,4727
11345,California,San Diego,1492213,3544,5,3,0.24,1991,3730.5325000000003,No,No,1,8,76,No,2.5,1288
11346,California,Los Angeles,1196018,3428,4,1,1.72,2003,3588.054,No,Yes,1,2,31,Yes,2.5,2728
11347,California,Sacramento,763570,2062,3,1,1.81,2002,1145.355,Yes,Yes,1,7,31,Yes,1.5,3071
11348,Florida,Miami,1135374,2948,4,1,0.66,1994,2838.435,No,Yes,2,3,46,Yes,0.5,5391
11349,California,San Francisco,2328753,859,1,4,0.76,1983,6986.259,No,Yes,1,2,72,No,1.5,4380
11350,California,Los Angeles,1359376,3863,4,4,0.74,2015,2039.064,No,Yes,3,10,3,Yes,2.5,2782
11351,New York,Albany,409001,3942,4,4,0.34,2019,1022.5025,No,Yes,0,4,63,Yes,0.5,3884
11352,California,San Francisco,1803959,3651,2,3,1.52,1999,5411.877,No,No,0,9,73,No,1.5,4504
11353,Texas,Houston,603149,3263,3,3,0.8,1991,904.7235000000001,Yes,No,2,7,52,No,0.5,1823
11354,California,San Diego,1340594,1031,5,1,1.69,1991,3351.485,No,Yes,1,9,47,Yes,0.5,3342
11355,Florida,Tampa,616550,3363,2,1,1.77,1988,1849.65,Yes,Yes,1,5,23,Yes,0.5,2869
11356,Florida,Tampa,794977,1295,4,3,1.83,2007,1192.4655,No,Yes,0,1,78,Yes,0.5,3800
11357,Texas,Houston,394538,3888,1,4,1.65,1973,986.345,Yes,No,3,3,39,Yes,2.5,3143
11358,Florida,Miami,955563,3762,5,4,1.6,1977,2866.689,No,No,1,2,82,No,0.5,5916
11359,Florida,Jacksonville,454199,797,1,4,0.95,2014,681.2985,No,No,2,9,12,No,0.5,3881
11360,New York,Buffalo,334191,1582,4,4,0.15,2021,835.4775,Yes,Yes,3,2,41,Yes,0.5,4292
11361,Texas,Austin,558935,638,1,4,0.31,2008,1676.805,No,Yes,0,7,78,No,2.5,4168
11362,New York,Buffalo,258327,3356,2,3,1.11,1979,387.4905,Yes,Yes,2,5,91,No,1.5,2843
11363,New York,Buffalo,383821,3118,1,2,0.78,2019,959.5525,Yes,Yes,0,2,44,Yes,0.5,3987
